Genotype	slot	signal	value	n_batches	total_flies	PC1	rank	zt
"DGRP32"	42	"sleep"	0.452413793103448	1	29	-1.21202920009964	5	21.25
"DGRP32"	43	"sleep"	0.395862068965517	1	29	-1.21202920009964	5	21.75
"DGRP32"	44	"sleep"	0.393103448275862	1	29	-1.21202920009964	5	22.25
"DGRP32"	45	"sleep"	0.391494252873563	1	29	-1.21202920009964	5	22.75
"DGRP32"	46	"sleep"	0.596551724137931	1	29	-1.21202920009964	5	23.25
"DGRP32"	47	"sleep"	0.333103448275862	1	29	-1.21202920009964	5	23.75
"DGRP320"	0	"moving"	0.145507246376812	2	31	-0.258463426110425	47	0.25
"DGRP320"	1	"moving"	0.147192028985507	2	31	-0.258463426110425	47	0.75
"DGRP320"	2	"moving"	0.14213768115942	2	31	-0.258463426110425	47	1.25
"DGRP320"	3	"moving"	0.0983876811594205	2	31	-0.258463426110425	47	1.75
"DGRP320"	4	"moving"	0.113405797101449	2	31	-0.258463426110425	47	2.25
"DGRP320"	5	"moving"	0.0932246376811595	2	31	-0.258463426110425	47	2.75
"DGRP320"	6	"moving"	0.098514492753623	2	31	-0.258463426110425	47	3.25
"DGRP320"	7	"moving"	0.097427536231884	2	31	-0.258463426110425	47	3.75
"DGRP320"	8	"moving"	0.0895833333333335	2	31	-0.258463426110425	47	4.25
"DGRP320"	9	"moving"	0.0973007246376812	2	31	-0.258463426110425	47	4.75
"DGRP320"	10	"moving"	0.135307971014493	2	31	-0.258463426110425	47	5.25
"DGRP320"	11	"moving"	0.128913043478261	2	31	-0.258463426110425	47	5.75
"DGRP320"	12	"moving"	0.151847826086956	2	31	-0.258463426110425	47	6.25
"DGRP320"	13	"moving"	0.165597826086957	2	31	-0.258463426110425	47	6.75
"DGRP320"	14	"moving"	0.350869565217391	2	31	-0.258463426110425	47	7.25
"DGRP320"	15	"moving"	0.40411231884058	2	31	-0.258463426110425	47	7.75
"DGRP320"	16	"moving"	0.392807971014493	2	31	-0.258463426110425	47	8.25
"DGRP320"	17	"moving"	0.418876811594203	2	31	-0.258463426110425	47	8.75
"DGRP320"	18	"moving"	0.480452898550725	2	31	-0.258463426110425	47	9.25
"DGRP320"	19	"moving"	0.377463768115942	2	31	-0.258463426110425	47	9.75
"DGRP320"	20	"moving"	0.211902173913044	2	31	-0.258463426110425	47	10.25
"DGRP320"	21	"moving"	0.104275362318841	2	31	-0.258463426110425	47	10.75
"DGRP320"	22	"moving"	0.0452355072463768	2	31	-0.258463426110425	47	11.25
"DGRP320"	23	"moving"	0.03	2	31	-0.258463426110425	47	11.75
"DGRP320"	24	"moving"	0.0215579710144928	2	31	-0.258463426110425	47	12.25
"DGRP320"	25	"moving"	0.0168659420289855	2	31	-0.258463426110425	47	12.75
"DGRP320"	26	"moving"	0.017572463768116	2	31	-0.258463426110425	47	13.25
"DGRP320"	27	"moving"	0.0179528985507247	2	31	-0.258463426110425	47	13.75
"DGRP320"	28	"moving"	0.0375724637681159	2	31	-0.258463426110425	47	14.25
"DGRP320"	29	"moving"	0.0349275362318841	2	31	-0.258463426110425	47	14.75
"DGRP320"	30	"moving"	0.0298913043478261	2	31	-0.258463426110425	47	15.25
"DGRP320"	31	"moving"	0.0541847826086957	2	31	-0.258463426110425	47	15.75
"DGRP320"	32	"moving"	0.0628079710144928	2	31	-0.258463426110425	47	16.25
"DGRP320"	33	"moving"	0.0789673913043479	2	31	-0.258463426110425	47	16.75
"DGRP320"	34	"moving"	0.109764492753623	2	31	-0.258463426110425	47	17.25
"DGRP320"	35	"moving"	0.0649456521739131	2	31	-0.258463426110425	47	17.75
"DGRP320"	36	"moving"	0.103152173913044	2	31	-0.258463426110425	47	18.25
"DGRP320"	37	"moving"	0.113007246376812	2	31	-0.258463426110425	47	18.75
"DGRP320"	38	"moving"	0.0941485507246379	2	31	-0.258463426110425	47	19.25
"DGRP320"	39	"moving"	0.10447463768116	2	31	-0.258463426110425	47	19.75
"DGRP320"	40	"moving"	0.139166666666666	2	31	-0.258463426110425	47	20.25
"DGRP320"	41	"moving"	0.149637681159421	2	31	-0.258463426110425	47	20.75
"DGRP320"	42	"moving"	0.183423913043479	2	31	-0.258463426110425	47	21.25
"DGRP320"	43	"moving"	0.181050724637681	2	31	-0.258463426110425	47	21.75
"DGRP320"	44	"moving"	0.230778985507247	2	31	-0.258463426110425	47	22.25
"DGRP320"	45	"moving"	0.224963768115942	2	31	-0.258463426110425	47	22.75
"DGRP320"	46	"moving"	0.186847826086957	2	31	-0.258463426110425	47	23.25
"DGRP320"	47	"moving"	0.173550724637681	2	31	-0.258463426110425	47	23.75
"DGRP320"	0	"sleep"	0.798188405797102	2	31	-0.258463426110425	47	0.25
"DGRP320"	1	"sleep"	0.790090579710145	2	31	-0.258463426110425	47	0.75
"DGRP320"	2	"sleep"	0.78018115942029	2	31	-0.258463426110425	47	1.25
"DGRP320"	3	"sleep"	0.846503623188406	2	31	-0.258463426110425	47	1.75
"DGRP320"	4	"sleep"	0.82606884057971	2	31	-0.258463426110425	47	2.25
"DGRP320"	5	"sleep"	0.859438405797101	2	31	-0.258463426110425	47	2.75
"DGRP320"	6	"sleep"	0.855815217391304	2	31	-0.258463426110425	47	3.25
"DGRP320"	7	"sleep"	0.861865942028986	2	31	-0.258463426110425	47	3.75
"DGRP320"	8	"sleep"	0.857771739130435	2	31	-0.258463426110425	47	4.25
"DGRP320"	9	"sleep"	0.839601449275363	2	31	-0.258463426110425	47	4.75
"DGRP320"	10	"sleep"	0.779184782608696	2	31	-0.258463426110425	47	5.25
"DGRP320"	11	"sleep"	0.779528985507246	2	31	-0.258463426110425	47	5.75
"DGRP320"	12	"sleep"	0.737192028985507	2	31	-0.258463426110425	47	6.25
"DGRP320"	13	"sleep"	0.722844202898551	2	31	-0.258463426110425	47	6.75
"DGRP320"	14	"sleep"	0.518260869565218	2	31	-0.258463426110425	47	7.25
"DGRP320"	15	"sleep"	0.423188405797102	2	31	-0.258463426110425	47	7.75
"DGRP320"	16	"sleep"	0.406376811594203	2	31	-0.258463426110425	47	8.25
"DGRP320"	17	"sleep"	0.370344202898551	2	31	-0.258463426110425	47	8.75
"DGRP320"	18	"sleep"	0.311014492753623	2	31	-0.258463426110425	47	9.25
"DGRP320"	19	"sleep"	0.474565217391305	2	31	-0.258463426110425	47	9.75
"DGRP320"	20	"sleep"	0.704384057971015	2	31	-0.258463426110425	47	10.25
"DGRP320"	21	"sleep"	0.857753623188406	2	31	-0.258463426110425	47	10.75
"DGRP320"	22	"sleep"	0.932753623188406	2	31	-0.258463426110425	47	11.25
"DGRP320"	23	"sleep"	0.957463768115942	2	31	-0.258463426110425	47	11.75
"DGRP320"	24	"sleep"	0.969692028985507	2	31	-0.258463426110425	47	12.25
"DGRP320"	25	"sleep"	0.976576086956521	2	31	-0.258463426110425	47	12.75
"DGRP320"	26	"sleep"	0.976539855072464	2	31	-0.258463426110425	47	13.25
"DGRP320"	27	"sleep"	0.977481884057971	2	31	-0.258463426110425	47	13.75
"DGRP320"	28	"sleep"	0.947807971014493	2	31	-0.258463426110425	47	14.25
"DGRP320"	29	"sleep"	0.956231884057971	2	31	-0.258463426110425	47	14.75
"DGRP320"	30	"sleep"	0.958532608695652	2	31	-0.258463426110425	47	15.25
"DGRP320"	31	"sleep"	0.930126811594203	2	31	-0.258463426110425	47	15.75
"DGRP320"	32	"sleep"	0.916829710144927	2	31	-0.258463426110425	47	16.25
"DGRP320"	33	"sleep"	0.904420289855073	2	31	-0.258463426110425	47	16.75
"DGRP320"	34	"sleep"	0.847934782608695	2	31	-0.258463426110425	47	17.25
"DGRP320"	35	"sleep"	0.91554347826087	2	31	-0.258463426110425	47	17.75
"DGRP320"	36	"sleep"	0.856576086956522	2	31	-0.258463426110425	47	18.25
"DGRP320"	37	"sleep"	0.844347826086957	2	31	-0.258463426110425	47	18.75
"DGRP320"	38	"sleep"	0.863659420289855	2	31	-0.258463426110425	47	19.25
"DGRP320"	39	"sleep"	0.857119565217392	2	31	-0.258463426110425	47	19.75
"DGRP320"	40	"sleep"	0.805778985507247	2	31	-0.258463426110425	47	20.25
"DGRP320"	41	"sleep"	0.794836956521739	2	31	-0.258463426110425	47	20.75
"DGRP320"	42	"sleep"	0.75679347826087	2	31	-0.258463426110425	47	21.25
"DGRP320"	43	"sleep"	0.73197463768116	2	31	-0.258463426110425	47	21.75
"DGRP320"	44	"sleep"	0.68536231884058	2	31	-0.258463426110425	47	22.25
"DGRP320"	45	"sleep"	0.689420289855073	2	31	-0.258463426110425	47	22.75
"DGRP320"	46	"sleep"	0.717481884057971	2	31	-0.258463426110425	47	23.25
"DGRP320"	47	"sleep"	0.74070652173913	2	31	-0.258463426110425	47	23.75
"DGRP321"	0	"moving"	0.227418300653595	2	47	0.390293804641586	139	0.25
"DGRP321"	1	"moving"	0.217751633986928	2	47	0.390293804641586	139	0.75
"DGRP321"	2	"moving"	0.242921568627451	2	47	0.390293804641586	139	1.25
"DGRP321"	3	"moving"	0.295228758169935	2	47	0.390293804641586	139	1.75
"DGRP321"	4	"moving"	0.295784313725491	2	47	0.390293804641586	139	2.25
"DGRP321"	5	"moving"	0.288738562091503	2	47	0.390293804641586	139	2.75
"DGRP321"	6	"moving"	0.283313725490196	2	47	0.390293804641586	139	3.25
"DGRP321"	7	"moving"	0.280372549019608	2	47	0.390293804641586	139	3.75
"DGRP321"	8	"moving"	0.312921568627451	2	47	0.390293804641586	139	4.25
"DGRP321"	9	"moving"	0.334039215686274	2	47	0.390293804641586	139	4.75
"DGRP321"	10	"moving"	0.372490196078431	2	47	0.390293804641586	139	5.25
"DGRP321"	11	"moving"	0.355274509803922	2	47	0.390293804641586	139	5.75
"DGRP321"	12	"moving"	0.386450980392157	2	47	0.390293804641586	139	6.25
"DGRP321"	13	"moving"	0.464843137254902	2	47	0.390293804641586	139	6.75
"DGRP321"	14	"moving"	0.65640522875817	2	47	0.390293804641586	139	7.25
"DGRP321"	15	"moving"	0.728784313725491	2	47	0.390293804641586	139	7.75
"DGRP321"	16	"moving"	0.745091503267974	2	47	0.390293804641586	139	8.25
"DGRP321"	17	"moving"	0.761843137254902	2	47	0.390293804641586	139	8.75
"DGRP321"	18	"moving"	0.844032679738562	2	47	0.390293804641586	139	9.25
"DGRP321"	19	"moving"	0.77445751633987	2	47	0.390293804641586	139	9.75
"DGRP321"	20	"moving"	0.725176470588236	2	47	0.390293804641586	139	10.25
"DGRP321"	21	"moving"	0.660372549019608	2	47	0.390293804641586	139	10.75
"DGRP321"	22	"moving"	0.539450980392157	2	47	0.390293804641586	139	11.25
"DGRP321"	23	"moving"	0.407529411764706	2	47	0.390293804641586	139	11.75
"DGRP321"	24	"moving"	0.296411764705883	2	47	0.390293804641586	139	12.25
"DGRP321"	25	"moving"	0.172967320261438	2	47	0.390293804641586	139	12.75
"DGRP321"	26	"moving"	0.104522875816994	2	47	0.390293804641586	139	13.25
"DGRP321"	27	"moving"	0.0620915032679739	2	47	0.390293804641586	139	13.75
"DGRP321"	28	"moving"	0.0348954248366014	2	47	0.390293804641586	139	14.25
"DGRP321"	29	"moving"	0.0316732026143791	2	47	0.390293804641586	139	14.75
"DGRP321"	30	"moving"	0.0208366013071895	2	47	0.390293804641586	139	15.25
"DGRP321"	31	"moving"	0.0225882352941176	2	47	0.390293804641586	139	15.75
"DGRP321"	32	"moving"	0.0215098039215686	2	47	0.390293804641586	139	16.25
"DGRP321"	33	"moving"	0.0269869281045751	2	47	0.390293804641586	139	16.75
"DGRP321"	34	"moving"	0.0305882352941176	2	47	0.390293804641586	139	17.25
"DGRP321"	35	"moving"	0.0228366013071896	2	47	0.390293804641586	139	17.75
"DGRP321"	36	"moving"	0.0257124183006536	2	47	0.390293804641586	139	18.25
"DGRP321"	37	"moving"	0.0335882352941177	2	47	0.390293804641586	139	18.75
"DGRP321"	38	"moving"	0.050483660130719	2	47	0.390293804641586	139	19.25
"DGRP321"	39	"moving"	0.0632549019607843	2	47	0.390293804641586	139	19.75
"DGRP321"	40	"moving"	0.0945555555555556	2	47	0.390293804641586	139	20.25
"DGRP321"	41	"moving"	0.126032679738562	2	47	0.390293804641586	139	20.75
"DGRP321"	42	"moving"	0.143993464052288	2	47	0.390293804641586	139	21.25
"DGRP321"	43	"moving"	0.167169934640523	2	47	0.390293804641586	139	21.75
"DGRP321"	44	"moving"	0.213790849673203	2	47	0.390293804641586	139	22.25
"DGRP321"	45	"moving"	0.213490196078431	2	47	0.390293804641586	139	22.75
"DGRP321"	46	"moving"	0.211300653594771	2	47	0.390293804641586	139	23.25
"DGRP321"	47	"moving"	0.228758169934641	2	47	0.390293804641586	139	23.75
"DGRP321"	0	"sleep"	0.700797385620916	2	47	0.390293804641586	139	0.25
"DGRP321"	1	"sleep"	0.707450980392157	2	47	0.390293804641586	139	0.75
"DGRP321"	2	"sleep"	0.659248366013072	2	47	0.390293804641586	139	1.25
"DGRP321"	3	"sleep"	0.595450980392157	2	47	0.390293804641586	139	1.75
"DGRP321"	4	"sleep"	0.601202614379085	2	47	0.390293804641586	139	2.25
"DGRP321"	5	"sleep"	0.618816993464053	2	47	0.390293804641586	139	2.75
"DGRP321"	6	"sleep"	0.610398692810458	2	47	0.390293804641586	139	3.25
"DGRP321"	7	"sleep"	0.590450980392157	2	47	0.390293804641586	139	3.75
"DGRP321"	8	"sleep"	0.553849673202615	2	47	0.390293804641586	139	4.25
"DGRP321"	9	"sleep"	0.505065359477125	2	47	0.390293804641586	139	4.75
"DGRP321"	10	"sleep"	0.443535947712418	2	47	0.390293804641586	139	5.25
"DGRP321"	11	"sleep"	0.463411764705883	2	47	0.390293804641586	139	5.75
"DGRP321"	12	"sleep"	0.403026143790849	2	47	0.390293804641586	139	6.25
"DGRP321"	13	"sleep"	0.310941176470588	2	47	0.390293804641586	139	6.75
"DGRP321"	14	"sleep"	0.191588235294118	2	47	0.390293804641586	139	7.25
"DGRP321"	15	"sleep"	0.145326797385621	2	47	0.390293804641586	139	7.75
"DGRP321"	16	"sleep"	0.132143790849673	2	47	0.390293804641586	139	8.25
"DGRP321"	17	"sleep"	0.101522875816994	2	47	0.390293804641586	139	8.75
"DGRP321"	18	"sleep"	0.0725555555555555	2	47	0.390293804641586	139	9.25
"DGRP321"	19	"sleep"	0.165895424836602	2	47	0.390293804641586	139	9.75
"DGRP321"	20	"sleep"	0.209986928104575	2	47	0.390293804641586	139	10.25
"DGRP321"	21	"sleep"	0.274823529411765	2	47	0.390293804641586	139	10.75
"DGRP321"	22	"sleep"	0.390313725490196	2	47	0.390293804641586	139	11.25
"DGRP321"	23	"sleep"	0.528758169934641	2	47	0.390293804641586	139	11.75
"DGRP321"	24	"sleep"	0.64724183006536	2	47	0.390293804641586	139	12.25
"DGRP321"	25	"sleep"	0.776764705882353	2	47	0.390293804641586	139	12.75
"DGRP321"	26	"sleep"	0.86175816993464	2	47	0.390293804641586	139	13.25
"DGRP321"	27	"sleep"	0.910830065359477	2	47	0.390293804641586	139	13.75
"DGRP321"	28	"sleep"	0.948647058823529	2	47	0.390293804641586	139	14.25
"DGRP321"	29	"sleep"	0.953967320261438	2	47	0.390293804641586	139	14.75
"DGRP321"	30	"sleep"	0.965496732026144	2	47	0.390293804641586	139	15.25
"DGRP321"	31	"sleep"	0.963934640522876	2	47	0.390293804641586	139	15.75
"DGRP321"	32	"sleep"	0.967516339869281	2	47	0.390293804641586	139	16.25
"DGRP321"	33	"sleep"	0.95664705882353	2	47	0.390293804641586	139	16.75
"DGRP321"	34	"sleep"	0.953130718954248	2	47	0.390293804641586	139	17.25
"DGRP321"	35	"sleep"	0.967941176470589	2	47	0.390293804641586	139	17.75
"DGRP321"	36	"sleep"	0.962549019607843	2	47	0.390293804641586	139	18.25
"DGRP321"	37	"sleep"	0.949686274509804	2	47	0.390293804641586	139	18.75
"DGRP321"	38	"sleep"	0.92502614379085	2	47	0.390293804641586	139	19.25
"DGRP321"	39	"sleep"	0.911686274509804	2	47	0.390293804641586	139	19.75
"DGRP321"	40	"sleep"	0.86418954248366	2	47	0.390293804641586	139	20.25
"DGRP321"	41	"sleep"	0.823470588235294	2	47	0.390293804641586	139	20.75
"DGRP321"	42	"sleep"	0.799875816993464	2	47	0.390293804641586	139	21.25
"DGRP321"	43	"sleep"	0.777516339869281	2	47	0.390293804641586	139	21.75
"DGRP321"	44	"sleep"	0.718797385620915	2	47	0.390293804641586	139	22.25
"DGRP321"	45	"sleep"	0.717196078431373	2	47	0.390293804641586	139	22.75
"DGRP321"	46	"sleep"	0.705908496732026	2	47	0.390293804641586	139	23.25
"DGRP321"	47	"sleep"	0.690098039215687	2	47	0.390293804641586	139	23.75
"DGRP324"	0	"moving"	0.554633068081344	2	55	0.0435297563916249	97	0.25
"DGRP324"	1	"moving"	0.590039787798409	2	55	0.0435297563916249	97	0.75
"DGRP324"	2	"moving"	0.429765694076039	2	55	0.0435297563916249	97	1.25
"DGRP324"	3	"moving"	0.277966401414677	2	55	0.0435297563916249	97	1.75
"DGRP324"	4	"moving"	0.178832891246685	2	55	0.0435297563916249	97	2.25
"DGRP324"	5	"moving"	0.126450044208665	2	55	0.0435297563916249	97	2.75
"DGRP324"	6	"moving"	0.109182139699381	2	55	0.0435297563916249	97	3.25
"DGRP324"	7	"moving"	0.100251989389921	2	55	0.0435297563916249	97	3.75
"DGRP324"	8	"moving"	0.0842440318302386	2	55	0.0435297563916249	97	4.25
"DGRP324"	9	"moving"	0.0934482758620692	2	55	0.0435297563916249	97	4.75
"DGRP324"	10	"moving"	0.112188328912467	2	55	0.0435297563916249	97	5.25
"DGRP324"	11	"moving"	0.125994694960212	2	55	0.0435297563916249	97	5.75
"DGRP324"	12	"moving"	0.152396109637489	2	55	0.0435297563916249	97	6.25
"DGRP324"	13	"moving"	0.180490716180371	2	55	0.0435297563916249	97	6.75
"DGRP324"	14	"moving"	0.232095490716181	2	55	0.0435297563916249	97	7.25
"DGRP324"	15	"moving"	0.316931918656057	2	55	0.0435297563916249	97	7.75
"DGRP324"	16	"moving"	0.478076923076923	2	55	0.0435297563916249	97	8.25
"DGRP324"	17	"moving"	0.524977895667551	2	55	0.0435297563916249	97	8.75
"DGRP324"	18	"moving"	0.632718832891247	2	55	0.0435297563916249	97	9.25
"DGRP324"	19	"moving"	0.579447391688771	2	55	0.0435297563916249	97	9.75
"DGRP324"	20	"moving"	0.393753315649867	2	55	0.0435297563916249	97	10.25
"DGRP324"	21	"moving"	0.267838196286473	2	55	0.0435297563916249	97	10.75
"DGRP324"	22	"moving"	0.199381078691424	2	55	0.0435297563916249	97	11.25
"DGRP324"	23	"moving"	0.142789566755084	2	55	0.0435297563916249	97	11.75
"DGRP324"	24	"moving"	0.126476569407604	2	55	0.0435297563916249	97	12.25
"DGRP324"	25	"moving"	0.105950486295314	2	55	0.0435297563916249	97	12.75
"DGRP324"	26	"moving"	0.0970335985853228	2	55	0.0435297563916249	97	13.25
"DGRP324"	27	"moving"	0.0871750663129972	2	55	0.0435297563916249	97	13.75
"DGRP324"	28	"moving"	0.0759372236958444	2	55	0.0435297563916249	97	14.25
"DGRP324"	29	"moving"	0.0771308576480989	2	55	0.0435297563916249	97	14.75
"DGRP324"	30	"moving"	0.0669053934571176	2	55	0.0435297563916249	97	15.25
"DGRP324"	31	"moving"	0.0498143236074271	2	55	0.0435297563916249	97	15.75
"DGRP324"	32	"moving"	0.0574756852343059	2	55	0.0435297563916249	97	16.25
"DGRP324"	33	"moving"	0.047343059239611	2	55	0.0435297563916249	97	16.75
"DGRP324"	34	"moving"	0.0400972590627763	2	55	0.0435297563916249	97	17.25
"DGRP324"	35	"moving"	0.0499690539345712	2	55	0.0435297563916249	97	17.75
"DGRP324"	36	"moving"	0.0886339522546421	2	55	0.0435297563916249	97	18.25
"DGRP324"	37	"moving"	0.126688770999116	2	55	0.0435297563916249	97	18.75
"DGRP324"	38	"moving"	0.172833775419982	2	55	0.0435297563916249	97	19.25
"DGRP324"	39	"moving"	0.187732095490716	2	55	0.0435297563916249	97	19.75
"DGRP324"	40	"moving"	0.213461538461539	2	55	0.0435297563916249	97	20.25
"DGRP324"	41	"moving"	0.244274977895668	2	55	0.0435297563916249	97	20.75
"DGRP324"	42	"moving"	0.295207780725022	2	55	0.0435297563916249	97	21.25
"DGRP324"	43	"moving"	0.337201591511937	2	55	0.0435297563916249	97	21.75
"DGRP324"	44	"moving"	0.328903625110522	2	55	0.0435297563916249	97	22.25
"DGRP324"	45	"moving"	0.344659593280283	2	55	0.0435297563916249	97	22.75
"DGRP324"	46	"moving"	0.312586206896552	2	55	0.0435297563916249	97	23.25
"DGRP324"	47	"moving"	0.301706454465075	2	55	0.0435297563916249	97	23.75
"DGRP324"	0	"sleep"	0.291666666666667	2	55	0.0435297563916249	97	0.25
"DGRP324"	1	"sleep"	0.271984969053935	2	55	0.0435297563916249	97	0.75
"DGRP324"	2	"sleep"	0.432922192749779	2	55	0.0435297563916249	97	1.25
"DGRP324"	3	"sleep"	0.609129089301503	2	55	0.0435297563916249	97	1.75
"DGRP324"	4	"sleep"	0.740663129973475	2	55	0.0435297563916249	97	2.25
"DGRP324"	5	"sleep"	0.810141467727675	2	55	0.0435297563916249	97	2.75
"DGRP324"	6	"sleep"	0.835022104332449	2	55	0.0435297563916249	97	3.25
"DGRP324"	7	"sleep"	0.839540229885058	2	55	0.0435297563916249	97	3.75
"DGRP324"	8	"sleep"	0.868983200707339	2	55	0.0435297563916249	97	4.25
"DGRP324"	9	"sleep"	0.850711759504863	2	55	0.0435297563916249	97	4.75
"DGRP324"	10	"sleep"	0.824022988505747	2	55	0.0435297563916249	97	5.25
"DGRP324"	11	"sleep"	0.802285587975243	2	55	0.0435297563916249	97	5.75
"DGRP324"	12	"sleep"	0.762206012378426	2	55	0.0435297563916249	97	6.25
"DGRP324"	13	"sleep"	0.713930150309461	2	55	0.0435297563916249	97	6.75
"DGRP324"	14	"sleep"	0.632612732095491	2	55	0.0435297563916249	97	7.25
"DGRP324"	15	"sleep"	0.534336870026525	2	55	0.0435297563916249	97	7.75
"DGRP324"	16	"sleep"	0.310508399646331	2	55	0.0435297563916249	97	8.25
"DGRP324"	17	"sleep"	0.333311229000884	2	55	0.0435297563916249	97	8.75
"DGRP324"	18	"sleep"	0.249058355437666	2	55	0.0435297563916249	97	9.25
"DGRP324"	19	"sleep"	0.301613616268789	2	55	0.0435297563916249	97	9.75
"DGRP324"	20	"sleep"	0.497992926613617	2	55	0.0435297563916249	97	10.25
"DGRP324"	21	"sleep"	0.639929266136163	2	55	0.0435297563916249	97	10.75
"DGRP324"	22	"sleep"	0.732435897435898	2	55	0.0435297563916249	97	11.25
"DGRP324"	23	"sleep"	0.800331564986738	2	55	0.0435297563916249	97	11.75
"DGRP324"	24	"sleep"	0.808863837312113	2	55	0.0435297563916249	97	12.25
"DGRP324"	25	"sleep"	0.846755083996463	2	55	0.0435297563916249	97	12.75
"DGRP324"	26	"sleep"	0.858527851458886	2	55	0.0435297563916249	97	13.25
"DGRP324"	27	"sleep"	0.874354553492485	2	55	0.0435297563916249	97	13.75
"DGRP324"	28	"sleep"	0.884973474801061	2	55	0.0435297563916249	97	14.25
"DGRP324"	29	"sleep"	0.879916003536694	2	55	0.0435297563916249	97	14.75
"DGRP324"	30	"sleep"	0.899124668435013	2	55	0.0435297563916249	97	15.25
"DGRP324"	31	"sleep"	0.924425287356322	2	55	0.0435297563916249	97	15.75
"DGRP324"	32	"sleep"	0.910716180371353	2	55	0.0435297563916249	97	16.25
"DGRP324"	33	"sleep"	0.93184792219275	2	55	0.0435297563916249	97	16.75
"DGRP324"	34	"sleep"	0.941286472148541	2	55	0.0435297563916249	97	17.25
"DGRP324"	35	"sleep"	0.929310344827586	2	55	0.0435297563916249	97	17.75
"DGRP324"	36	"sleep"	0.875305039787799	2	55	0.0435297563916249	97	18.25
"DGRP324"	37	"sleep"	0.82052608311229	2	55	0.0435297563916249	97	18.75
"DGRP324"	38	"sleep"	0.758470380194518	2	55	0.0435297563916249	97	19.25
"DGRP324"	39	"sleep"	0.726551724137931	2	55	0.0435297563916249	97	19.75
"DGRP324"	40	"sleep"	0.686450044208665	2	55	0.0435297563916249	97	20.25
"DGRP324"	41	"sleep"	0.642519893899204	2	55	0.0435297563916249	97	20.75
"DGRP324"	42	"sleep"	0.567935455349249	2	55	0.0435297563916249	97	21.25
"DGRP324"	43	"sleep"	0.525353669319187	2	55	0.0435297563916249	97	21.75
"DGRP324"	44	"sleep"	0.551777188328913	2	55	0.0435297563916249	97	22.25
"DGRP324"	45	"sleep"	0.526410256410257	2	55	0.0435297563916249	97	22.75
"DGRP324"	46	"sleep"	0.567334217506631	2	55	0.0435297563916249	97	23.25
"DGRP324"	47	"sleep"	0.586746242263484	2	55	0.0435297563916249	97	23.75
"DGRP332"	0	"moving"	0.227564102564103	2	39	-0.452938322906565	33	0.25
"DGRP332"	1	"moving"	0.211410256410257	2	39	-0.452938322906565	33	0.75
"DGRP332"	2	"moving"	0.225641025641026	2	39	-0.452938322906565	33	1.25
"DGRP332"	3	"moving"	0.22525641025641	2	39	-0.452938322906565	33	1.75
"DGRP332"	4	"moving"	0.188974358974359	2	39	-0.452938322906565	33	2.25
"DGRP332"	5	"moving"	0.166153846153846	2	39	-0.452938322906565	33	2.75
"DGRP332"	6	"moving"	0.134102564102564	2	39	-0.452938322906565	33	3.25
"DGRP332"	7	"moving"	0.137692307692308	2	39	-0.452938322906565	33	3.75
"DGRP332"	8	"moving"	0.123461538461538	2	39	-0.452938322906565	33	4.25
"DGRP332"	9	"moving"	0.113076923076923	2	39	-0.452938322906565	33	4.75
